Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
37577,10443,6,83091,1,1,0,0,0,0,0,0,0,0,0,0,0,2406999555,83091,0,83091,83091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1203499777,1203499777,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,65535,0,0,40,0,0,0,0,0,0,0,0,GeneralMalware
37591,443,6,198876,8,6,1235,811,636,0,154375,2631387127,674,0,1351666667,269601496,1028781753,703956234,1529815385,2131710254,69821,2,198876,2841085714,2949631412,76373,2,159378,31875.6,3030934879,75564,162,0,0,0,0,264,200,4022607052,3016955289,0,674,6,2491869063,6209411429,0,0,0,1,0,0,0,0,0,1461428571,154375,1351666667,0,0,0,0,0,0,8,1235,6,811,65535,66,4,32,0,0,0,0,0,0,0,0,benign
37648,80,6,4930001,2,0,0,0,0,0,0,0,0,0,0,0,0,0.405679431,4930001,0,4930001,4930001,4930001,4930001,0,4930001,4930001,0,0,0,0,0,0,0,0,0,40,0,0.405679431,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
37664,8001,6,4534378,2,0,0,0,0,0,0,0,0,0,0,0,0,0.441074829,4534378,0,4534378,4534378,4534378,4534378,0,4534378,4534378,0,0,0,0,0,0,0,0,0,64,0,0.441074829,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
37702,80,6,4209626,5,3,264,191,264,0,2,1180643892,191,0,6366666667,1102739014,1080856114,1900406354,6013751429,1509973828,4024751,1403,4209626,1052406.5,1981998536,4024751,2873,96200,48100,6603953072,94797,1403,0,0,0,0,168,104,1187753971,0.712652383,0,264,5055555556,1019645908,1039677778,0,0,0,1,0,0,0,0,0,56875,2,6366666667,0,0,0,0,0,0,5,264,3,191,65535,45,1,32,0,0,0,0,0,0,0,0,benign
37706,80,6,4930001,2,0,0,0,0,0,0,0,0,0,0,0,0,0.405679431,4930001,0,4930001,4930001,4930001,4930001,0,4930001,4930001,0,0,0,0,0,0,0,0,0,40,0,0.405679431,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
38517,80,6,1187003,2,0,0,0,0,0,0,0,0,0,0,0,0,1684915708,1187003,0,1187003,1187003,1187003,1187003,0,1187003,1187003,0,0,0,0,0,0,0,0,0,40,0,1684915708,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
38562,443,6,8146503,15,14,961,4923,526,0,6406666667,1385926542,1338,0,3516428571,475371532,7222731029,3559809651,2909465357,1472400093,7803351,2,8146503,5818930714,2094493547,7858501,2,326444,2511107692,321410189,96038,102,0,0,0,0,488,456,1841280854,1718528797,0,1338,1961333333,3641373115,1325959816,0,0,0,1,0,0,0,0,0,2028965517,6406666667,3516428571,0,0,0,0,0,0,15,961,14,4923,65535,243,6,32,343149,0,343149,343149,7803351,0,7803351,7803351,GeneralMalware
38591,53,17,277048,1,1,28,102,28,28,28,0,102,102,102,0,4692327683,7218965667,277048,0,277048,277048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3609482833,3609482833,28,102,5266666667,4272391992,1825333333,0,0,0,0,0,0,0,0,1,79,28,102,0,0,0,0,0,0,1,28,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
38605,8001,6,5650374,2,0,0,0,0,0,0,0,0,0,0,0,0,0.353958871,5650374,0,5650374,5650374,5650374,5650374,0,5650374,5650374,0,0,0,0,0,0,0,0,0,64,0,0.353958871,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
38634,443,6,389617,12,10,3921,933,1338,0,326.75,5167959198,587,0,4,1802467753,1245838862,5646570863,1855319048,3473087802,151566,2,389617,3541972727,6243442446,215124,2,325691,3618788889,519303493,151566,10,0,0,0,0,392,328,3079947744,256662312,0,1338,2110434783,40306152,1624585889,0,0,0,1,0,0,0,0,0,2206363636,326.75,4,0,0,0,0,0,0,12,3921,10,933,65535,404,7,32,0,0,0,0,0,0,0,0,benign
38664,53,17,476,1,1,32,203,32,32,32,0,203,203,203,0,493697479,4201680672,476,0,476,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2100840336,2100840336,32,203,89,9872689603,9747,0,0,0,0,0,0,0,0,1,6,32,203,0,0,0,0,0,0,1,32,1,203,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
38722,80,6,826875,5,3,394,838,394,0,3,1762021566,838,0,2793333333,4838195256,148994709,9674981104,118125,2397579487,655501,1498,826875,206718.75,3017673838,655501,1498,88879,44439.5,5690866086,84680,4199,0,0,0,0,168,104,604686319,3628117914,0,838,1368888889,2934350203,8610411111,0,0,0,1,0,0,0,0,0,154,3,2793333333,0,0,0,0,0,0,5,394,3,838,65535,45,1,32,0,0,0,0,0,0,0,0,benign
38736,443,6,6985787,31,47,5100,22351,1303,0,164516129,3461435031,1338,0,4755531915,5078610221,3929550099,1116552795,9072450649,5931235177,5205883,2,6970513,2323504333,9464789833,5221492,2,6970094,1515237826,7676177386,5222662,6,0,0,0,0,1000,1512,4437581621,6727946329,0,1338,3474810127,4721517808,2229273041,0,0,0,1,0,0,0,0,1,3519358974,164516129,4755531915,0,0,0,0,0,0,31,5100,47,22351,65535,321,13,32,1669491,0,1669491,1669491,5205883,0,5205883,5205883,GeneralMalware
38748,443,6,1625805,26,34,3467,13145,1306,0,1333461538,3280985148,1338,0,3866176471,4473629138,1021770754,3690479486,2755601695,5697220092,271951,2,1610376,64415.04,1508655779,733247,2,1607502,4871218182,7617026978,271951,6,0,0,0,0,864,1096,1599207777,2091271708,0,1338,2723278689,4146507254,171935224,0,0,0,1,0,0,0,0,1,2768666667,1333461538,3866176471,0,0,0,0,0,0,26,3467,34,13145,65535,288,9,32,0,0,0,0,0,0,0,0,GeneralMalware
38798,53,17,628,1,1,32,504,32,32,32,0,504,504,504,0,8535031847,3184713376,628,0,628,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1592356688,1592356688,32,504,1893333333,2725093271,7426133333,0,0,0,0,0,0,0,0,1,284,32,504,0,0,0,0,0,0,1,32,1,504,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
38889,53,17,632,1,1,37,303,37,37,37,0,303,303,303,0,5379746835,3164556962,632,0,632,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1582278481,1582278481,37,303,1256666667,1535751716,2358533333,0,0,0,0,0,0,0,0,1,8,37,303,0,0,0,0,0,0,1,37,1,303,-1,-1,0,8,0,0,0,0,0,0,0,0,GeneralMalware
39021,443,6,394252,23,46,1345,54596,1022,0,5847826087,2153765982,1338,0,1186869565,3833093099,1418914806,175014965,5797823529,156467478,79371,1,394252,1792054545,2620165543,79371,1,347883,7730733333,2319087493,124651,2,0,0,0,0,744,1480,5833832168,1166766434,0,1338,7991571429,6347830997,4029495836,0,0,0,1,0,0,0,0,2,8107391304,5847826087,1186869565,0,0,0,0,0,0,23,1345,46,54596,65535,356,3,32,0,0,0,0,0,0,0,0,adware
39054,80,6,8160044,6,4,48,12,12,0,8,6196773354,12,0,3,6,7352901528,1225483588,9066715556,1907596032,5937385,2,7919423,1583884.6,2655992708,6257379,2,7402504,2467501333,3300970779,6217216,75,1,0,0,0,120,92,0.735290153,0.490193435,0,12,6545454545,6266795614,3927272727,0,1,0,0,1,0,0,0,0,0,8,3,0,0,0,0,0,0,6,48,4,12,15544,15544,3,20,757540,0,757540,757540,5937385,0,5937385,5937385,GeneralMalware
39055,53,17,243723,1,1,32,203,32,32,32,0,203,203,203,0,9642093688,8206037182,243723,0,243723,243723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4103018591,4103018591,32,203,89,9872689603,9747,0,0,0,0,0,0,0,0,1,6,32,203,0,0,0,0,0,0,1,32,1,203,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
39114,443,6,6364625,10,7,1302,4665,952,0,5,2964361651,1338,0,6664285714,5904020825,9375257772,267101361,3977890625,1522916254,6108375,2,6364625,7071805556,2025625306,6108375,2,193373,3222883333,3705779308,80381,203,0,0,0,0,328,232,1571184477,1099829134,0,1338,14,4960233925,2460392059,0,0,0,1,0,0,0,0,0,351,5,6664285714,0,0,0,0,0,0,10,1302,7,4665,65535,356,4,32,256248,0,256248,256248,6108375,0,6108375,6108375,benign
39138,8001,6,9025753,2,0,0,0,0,0,0,0,0,0,0,0,0,0.22158816,9025753,0,9025753,9025753,9025753,9025753,0,9025753,9025753,0,0,0,0,0,0,0,0,0,64,0,0.22158816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
39313,80,6,1191631,2,0,0,0,0,0,0,0,0,0,0,0,0,1678371912,1191631,0,1191631,1191631,1191631,1191631,0,1191631,1191631,0,0,0,0,0,0,0,0,0,40,0,1678371912,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
39419,80,6,4930001,2,0,0,0,0,0,0,0,0,0,0,0,0,0.405679431,4930001,0,4930001,4930001,4930001,4930001,0,4930001,4930001,0,0,0,0,0,0,0,0,0,40,0,0.405679431,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
39451,53,17,526,1,1,32,203,32,32,32,0,203,203,203,0,4467680608,3802281369,526,0,526,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1901140684,1901140684,32,203,89,9872689603,9747,0,0,0,0,0,0,0,0,1,6,32,203,0,0,0,0,0,0,1,32,1,203,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
39460,443,6,166126,9,9,824,4622,548,0,9155555556,1823664656,1012,0,5135555556,4909160089,3278234593,1083514922,9772117647,148228099,39793,2,166126,20765.75,2773955315,76998,2,122015,15251875,2086244468,41593,87,0,0,0,0,296,296,5417574612,5417574612,0,1012,2866315789,4138000336,1712304678,0,0,0,1,0,0,0,0,1,3025555556,9155555556,5135555556,0,0,0,0,0,0,9,824,9,4622,65535,49,4,32,0,0,0,0,0,0,0,0,benign
39494,8001,6,7098118,2,0,0,0,0,0,0,0,0,0,0,0,0,0.281764828,7098118,0,7098118,7098118,7098118,7098118,0,7098118,7098118,0,0,0,0,0,0,0,0,0,64,0,0.281764828,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
39613,443,6,328499,12,10,3735,936,1338,0,13,5104420767,590,0,4,1811599661,1421922137,6697128454,1564280952,2434930978,92256,2,328499,2986354545,4623570261,157251,2,265360,2948444444,3724691303,92256,12,0,0,0,0,392,328,3652979157,3044149297,0,1338,2030869565,396744813,1574064466,0,0,0,1,0,0,0,0,0,2123181818,13,4,0,0,0,0,0,0,12,3735,10,936,65535,404,7,32,0,0,0,0,0,0,0,0,benign
39690,443,6,332248,14,10,3783,938,1338,0,2702142857,4842828447,592,0,4,181768962,1420926537,722351978,1444556522,2311997509,92259,2,332248,2555753846,3959753783,141500,2,266853,2965033333,3698828623,92259,9,0,0,0,0,456,328,4213719872,3009799909,0,1338,188.84,3854077581,148539.14,0,0,0,1,0,0,0,0,0,1967083333,2702142857,4,0,0,0,0,0,0,14,3783,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
39745,443,6,828001,9,8,2153,1030,1338,0,2392222222,4480649444,527,0,128.75,1833129642,3844198256,2053137617,517500625,1398505586,568411,3,828001,103500125,2260283508,660625,3,743028,1061468571,2062477387,568411,119,0,0,0,0,296,264,1086955209,966182408,0,1338,1768333333,3366024449,1133012059,0,0,0,1,0,0,0,0,0,1872352941,2392222222,128.75,0,0,0,0,0,0,9,2153,8,1030,65535,382,4,32,0,0,0,0,0,0,0,0,benign
40313,80,6,332996,4,3,346,327,346,0,4,173,327,0,109,188793538,2021045298,2102127353,5549933333,735427631,155480,634,332996,1109986667,8495437675,165626,13122,178572,89286,1253728607,177938,634,0,0,0,0,100,72,120121563,9009117227,0,346,84125,1558519788,2428983929,0,0,0,1,0,0,0,0,0,9614285714,4,109,0,0,0,0,0,0,4,346,3,327,65535,16,1,20,0,0,0,0,0,0,0,0,GeneralMalware
40478,443,6,347743,12,10,3919,935,1338,0,3265833333,5166983397,589,0,4,1808555286,1395858436,6326511245,1655919048,2778259506,112629,2,347743,31613,5158920516,176375,2,282304,3136711111,4187169588,112629,10,0,0,0,0,392,328,3450824316,287568693,0,1338,2110434783,4030579113,1624556798,0,0,0,1,0,0,0,0,0,2206363636,3265833333,4,0,0,0,0,0,0,12,3919,10,935,65535,404,7,32,0,0,0,0,0,0,0,0,benign
40579,443,6,370119,12,10,3767,936,1338,0,3139166667,5111392727,590,0,4,1811599661,1270672405,5944034216,1762471429,3084631676,130867,2,370119,3364718182,5578513727,193127,2,305795,3397722222,4642697322,130867,13,0,0,0,0,392,328,3242200481,2701833735,0,1338,2044782609,3975915983,1580790791,0,0,0,1,0,0,0,0,0,2137727273,3139166667,4,0,0,0,0,0,0,12,3767,10,936,65535,404,7,32,0,0,0,0,0,0,0,0,benign
40600,443,6,6966250,27,31,6081,33770,1338,0,2252222222,4777584949,1338,0,1089354839,4750402473,5720581374,832585681,1222149123,8366752131,6317753,2,6966250,2679326923,1236404414,6317753,2,6925965,230865.5,1165235785,6390409,2,0,0,0,0,872,1000,3875829894,4450026915,0,1338,675440678,6425244198,412837.63,0,0,0,1,0,0,0,0,1,6870862069,2252222222,1089354839,0,0,0,0,0,0,27,6081,31,33770,65535,430,8,32,212370,0,212370,212370,6317753,0,6317753,6317753,benign
40602,443,6,295625,13,12,867,8913,548,0,6669230769,1542624304,1338,0,742.75,6376515328,3308245243,8456659619,1231770833,2014506776,71074,2,295625,2463541667,3686652597,125376,2,252236,2293054545,3313476055,82973,77,0,0,0,0,424,392,4397463002,4059196617,0,1338,3761538462,5570395097,3102930154,0,0,0,1,0,0,0,0,0,16,6669230769,742.75,0,0,0,0,0,0,13,867,12,8913,65535,79,4,32,0,0,0,0,0,0,0,0,benign
40643,53,17,527,1,1,32,203,32,32,32,0,203,203,203,0,4459203036,3795066414,527,0,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1897533207,1897533207,32,203,89,9872689603,9747,0,0,0,0,0,0,0,0,1,6,32,203,0,0,0,0,0,0,1,32,1,203,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
40665,443,6,381494,12,9,4154,938,1338,0,3461666667,5323436746,592,0,1042222222,1907044689,1334752316,550467373,19074.7,3448806137,147487,2,381494,3468127273,5922722524,204124,2,318693,39836625,5258639646,147487,12,0,0,0,0,392,296,3145527846,2359145884,0,1338,2314545455,4234441243,1793049264,0,0,0,1,0,0,0,0,0,2424761905,3461666667,1042222222,0,0,0,0,0,0,12,4154,9,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
40709,53,17,535,1,1,32,203,32,32,32,0,203,203,203,0,4392523364,3738317757,535,0,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1869158879,1869158879,32,203,89,9872689603,9747,0,0,0,0,0,0,0,0,1,6,32,203,0,0,0,0,0,0,1,32,1,203,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
40762,443,6,801375,38,25,29865,7425,1338,0,7859210526,6091341388,1338,0,297,4279042923,4653252223,7861488067,1292540323,1735811276,46796,2,801375,2165878378,3079450501,85251,2,756853,3153554167,3558655143,97271,11,0,0,0,0,1224,808,4741849945,3119638122,0,1338,58265625,591911062,3503587054,0,0,0,1,0,0,0,0,0,5919047619,7859210526,297,0,0,0,0,0,0,38,29865,25,7425,65535,830,29,32,0,0,0,0,0,0,0,0,adware
40882,443,6,9680905,10,11,1215,4883,833,0,5,2611360863,1338,0,4439090909,5931555369,6298997873,2169218684,484045.25,2101083392,9410250,2,9652000,1072444444,3126809986,9410250,2,9652040,965204,2979231493,9443861,245,0,0,0,0,328,360,1032961278,1136257406,0,1338,2771818182,4759471396,2265256797,0,0,0,1,0,0,0,0,1,2903809524,5,4439090909,0,0,0,0,0,0,10,1215,11,4883,65535,354,4,32,241750,0,241750,241750,9410250,0,9410250,9410250,GeneralMalware
40977,53,17,601,1,1,32,504,32,32,32,0,504,504,504,0,8918469218,3327787022,601,0,601,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1663893511,1663893511,32,504,1893333333,2725093271,7426133333,0,0,0,0,0,0,0,0,1,284,32,504,0,0,0,0,0,0,1,32,1,504,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
40987,10443,6,83976,1,1,0,0,0,0,0,0,0,0,0,0,0,2381632847,83976,0,83976,83976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1190816424,1190816424,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,65535,0,0,40,0,0,0,0,0,0,0,0,GeneralMalware
41046,8001,6,2978498,2,0,0,0,0,0,0,0,0,0,0,0,0,0.671479383,2978498,0,2978498,2978498,2978498,2978498,0,2978498,2978498,0,0,0,0,0,0,0,0,0,64,0,0.671479383,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
41089,8001,6,3715752,6,4,320,263,320,0,5333333333,1306394529,237,0,65.75,1148226894,1568995993,2691245271,4128613333,4704261714,1596384,2,3715752,743150.4,5667527984,1596384,2,1402594,4675313333,4046408333,714560,554,0,0,0,0,200,136,1614747163,1076498109,0,320,53,1132898936,12834.6,0,0,0,1,0,0,0,0,0,2,5333333333,65.75,0,0,0,0,0,0,6,320,4,263,65535,61,1,32,0,0,0,0,0,0,0,0,adware
41179,443,6,213002,12,9,897,6266,549,0,74.75,1617147461,1338,0,6962222222,6078210629,3362879222,9859062356,10650.1,1668942723,49001,2,213002,1936381818,2089966696,49001,2,174228,21778.5,3332968231,91069,8,0,0,0,0,392,296,5633749918,4225312438,0,1338,3255909091,5042963659,2543148247,0,0,0,1,0,0,0,0,0,3410952381,74.75,6962222222,0,0,0,0,0,0,12,897,9,6266,65535,66,4,32,0,0,0,0,0,0,0,0,benign
41219,80,6,669595,3,7,318,5213,318,0,106,1835973856,1338,0,7447142857,6969214959,8260216997,1493440065,7439944444,1119485829,281195,3,199754,99877,1412431653,199751,3,481608,80268,1268988541,281195,4,0,0,0,0,104,232,4480320194,1045408045,0,1338,5028181818,6415940801,4116429636,0,0,0,1,0,0,0,0,2,23,106,7447142857,0,0,0,0,0,0,3,318,7,5213,65535,122,1,32,0,0,0,0,0,0,0,0,benign
41284,8001,6,2044965,4,2,320,0,320,0,80,160,0,0,0,0,1564818958,2934035546,408993,3688154454,1009005,2,1671751,5572503333,5127069814,1009005,2,662868,662868,0,662868,662868,0,0,0,0,144,60,1956023697,0.978011849,0,320,4571428571,1209486314,1462857143,0,0,0,1,0,0,0,0,0,5333333333,80,0,0,0,0,0,0,0,4,320,2,0,65535,0,1,32,0,0,0,0,0,0,0,0,adware
41306,443,6,420958,9,9,1257,5603,614,0,1396666667,2461198895,1338,0,6225555556,6432544425,1629616256,4275961022,2476223529,3756261434,96444,2,324501,40562625,4823578754,107625,2,333933,41741625,5314141909,117646,13,0,0,0,0,296,296,2137980511,2137980511,0,1338,3610526316,5260824263,2767627193,0,0,0,1,0,0,0,0,1,3811111111,1396666667,6225555556,0,0,0,0,0,0,9,1257,9,5603,65535,132,3,32,0,0,0,0,0,0,0,0,benign
41397,8001,6,5878497,6,4,320,263,320,0,5333333333,1306394529,237,0,65.75,1148226894,9917501021,1701115098,6531663333,701979983,2198170,2,5878497,1175699.4,1127783164,2970124,2,3698990,1232996667,8359771043,2198170,736697,0,0,0,0,200,136,1020669059,0.680446039,0,320,53,1132898936,12834.6,0,0,0,1,0,0,0,0,0,2,5333333333,65.75,0,0,0,0,0,0,6,320,4,263,65535,61,1,32,0,0,0,0,0,0,0,0,adware
41470,80,6,1578873,10,11,970,8744,970,0,97,306740933,1012,0,7949090909,4077218303,6152489782,1330062646,78943.65,3195429598,1434627,2,1578873,1754303333,4734917458,1434627,2,104193,10419.3,2229072475,61650,2,0,0,0,0,328,360,6333631647,6966994812,0,1012,4415454545,5007034791,250703974,0,0,0,1,0,0,0,0,1,4625714286,97,7949090909,0,0,0,0,0,0,10,970,11,8744,65535,48,1,32,0,0,0,0,0,0,0,0,benign
41488,80,6,2339374,2,0,0,0,0,0,0,0,0,0,0,0,0,0.854929567,2339374,0,2339374,2339374,2339374,2339374,0,2339374,2339374,0,0,0,0,0,0,0,0,0,40,0,0.854929567,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
41555,8001,6,2281245,2,0,0,0,0,0,0,0,0,0,0,0,0,0.87671425,2281245,0,2281245,2281245,2281245,2281245,0,2281245,2281245,0,0,0,0,0,0,0,0,0,64,0,0.87671425,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
41576,443,6,234644,1,1,0,0,0,0,0,0,0,0,0,0,0,852355057,234644,0,234644,234644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4261775285,4261775285,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,376,376,0,32,0,0,0,0,0,0,0,0,benign
41694,8001,6,4315750,2,0,0,0,0,0,0,0,0,0,0,0,0,0.463418873,4315750,0,4315750,4315750,4315750,4315750,0,4315750,4315750,0,0,0,0,0,0,0,0,0,64,0,0.463418873,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
41761,8001,6,3407114,2,0,0,0,0,0,0,0,0,0,0,0,0,0.587007068,3407114,0,3407114,3407114,3407114,3407114,0,3407114,3407114,0,0,0,0,0,0,0,0,0,64,0,0.587007068,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
41779,443,6,340494,12,9,4101,935,1338,0,341.75,5280950543,589,0,1038888889,1897455167,1479027531,616750956,17024.7,2457089485,94281,2,340494,30954,4832101334,165127,2,276233,34529125,3378107998,94281,14,0,0,0,0,392,296,3524291177,2643218383,0,1338,2289090909,4198424772,1762677056,0,0,0,1,0,0,0,0,0,2398095238,341.75,1038888889,0,0,0,0,0,0,12,4101,9,935,65535,404,7,32,0,0,0,0,0,0,0,0,benign
41817,443,6,328247,12,10,3945,933,1338,0,328.75,5180156412,587,0,4,1802467753,1486076034,6702269937,1563080952,2426242252,92518,2,328247,2984063636,4474452474,152378,2,265485,2949833333,3742615595,92518,9,0,0,0,0,392,328,3655783602,3046486335,0,1338,2120869565,4041573628,1633431739,0,0,0,1,0,0,0,0,0,2217272727,328.75,4,0,0,0,0,0,0,12,3945,10,933,65535,404,7,32,0,0,0,0,0,0,0,0,benign
41840,443,6,293497,13,10,4961,938,1338,0,3816153846,5660034656,592,0,4,181768962,2009901294,783653666,1334077273,1878386838,56718,2,293497,2445808333,3155169099,104999,2,228301,2536677778,3094374915,79570,10,0,0,0,0,424,328,4429346808,3407189852,0,1338,2457916667,4507448887,2031709547,0,0,0,1,0,0,0,0,0,2564782609,3816153846,4,0,0,0,0,0,0,13,4961,10,938,65535,425,8,32,0,0,0,0,0,0,0,0,benign
41938,8001,6,4370626,2,0,0,0,0,0,0,0,0,0,0,0,0,0.457600353,4370626,0,4370626,4370626,4370626,4370626,0,4370626,4370626,0,0,0,0,0,0,0,0,0,64,0,0.457600353,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,adware
41956,443,6,393121,12,10,3851,938,1338,0,3209166667,5137557712,592,0,4,181768962,1218199994,5596241361,1872004762,3572360135,156452,2,393121,3573827273,6273856308,215628,2,326178,36242,5334297669,156452,10,0,0,0,0,392,328,3052495288,2543746073,0,1338,2082173913,4004222722,160337996,0,0,0,1,0,0,0,0,0,2176818182,3209166667,4,0,0,0,0,0,0,12,3851,10,938,65535,404,7,32,0,0,0,0,0,0,0,0,benign
41984,53,17,681,1,1,37,239,37,37,37,0,239,239,239,0,4052863436,2936857562,681,0,681,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1468428781,1468428781,37,239,1043333333,1166247544,1360133333,0,0,0,0,0,0,0,0,1,7,37,239,0,0,0,0,0,0,1,37,1,239,-1,-1,0,8,0,0,0,0,0,0,0,0,adware
41988,8035,6,648379,2,1,12,12,12,0,6,8485281374,12,12,12,0,3701538761,4626923451,324189.5,6086280198,367226,281153,648379,648379,0,648379,648379,0,0,0,0,0,1,0,0,0,64,32,3084615634,1542307817,0,12,9,6,36,0,1,0,0,1,0,0,0,0,12,6,12,0,0,0,0,0,0,2,12,1,12,1360,2499,0,32,0,0,0,0,0,0,0,0,benign
