Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,49878,6,8819,1,1,0,0,0,0,0,0,0,0,0,0,0,226783082,8819,0,8819,8819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,113391541,113391541,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
8001,50138,6,216657,1,1,0,0,0,0,0,0,0,0,0,0,0,9231181083,216657,0,216657,216657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4615590542,4615590542,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
80,50155,6,3483,1,1,0,0,0,0,0,0,0,0,0,0,0,5742176285,3483,0,3483,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,2871088142,2871088142,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,50256,6,8962,2,0,0,0,0,0,0,0,0,0,0,0,0,2231644722,8962,0,8962,8962,8962,8962,0,8962,8962,0,0,0,0,0,0,0,0,0,64,0,2231644722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,50325,6,7855,1,1,0,0,0,0,0,0,0,0,0,0,0,254614895,7855,0,7855,7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1273074475,1273074475,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,50456,6,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1428571429,14,0,14,14,14,14,0,14,14,0,0,0,0,0,0,0,0,0,64,0,1428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,50458,6,6690,1,1,0,0,0,0,0,0,0,0,0,0,0,2989536622,6690,0,6690,6690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1494768311,1494768311,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,50481,6,8299,2,0,0,0,0,0,0,0,0,0,0,0,0,2409928907,8299,0,8299,8299,8299,8299,0,8299,8299,0,0,0,0,0,0,0,0,0,64,0,2409928907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,51052,6,11359,2,0,0,0,0,0,0,0,0,0,0,0,0,1760718373,11359,0,11359,11359,11359,11359,0,11359,11359,0,0,0,0,0,0,0,0,0,64,0,1760718373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,51196,6,7642,1,1,0,0,0,0,0,0,0,0,0,0,0,2617115938,7642,0,7642,7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1308557969,1308557969,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
8001,51208,6,6936,1,1,0,0,0,0,0,0,0,0,0,0,0,2883506344,6936,0,6936,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1441753172,1441753172,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,51476,6,12,2,0,31,0,31,0,1,2192031022,0,0,0,0,2583333333,1666666667,12,0,12,12,12,12,0,12,12,0,0,0,0,0,1,0,0,0,64,0,1666666667,0,0,31,2066666667,1789785834,3203333333,0,1,0,0,1,0,0,0,0,31,1,0,0,0,0,0,0,0,2,31,0,0,66,-1,0,32,0,0,0,0,0,0,0,0,benign
443,51602,6,11592,2,0,0,0,0,0,0,0,0,0,0,0,0,1725327812,11592,0,11592,11592,11592,11592,0,11592,11592,0,0,0,0,0,0,0,0,0,64,0,1725327812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,51898,6,13201,1,1,0,0,0,0,0,0,0,0,0,0,0,151503674,13201,0,13201,13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7575183698,7575183698,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
80,52029,6,7789,1,1,0,0,0,0,0,0,0,0,0,0,0,2567723713,7789,0,7789,7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1283861856,1283861856,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,52129,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1538461538,13,0,13,13,13,13,0,13,13,0,0,0,0,0,0,0,0,0,64,0,1538461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,52340,6,51907,1,1,0,0,0,0,0,0,0,0,0,0,0,3853044869,51907,0,51907,51907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1926522434,1926522434,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
8001,52372,6,422952,1,1,0,0,0,0,0,0,0,0,0,0,0,4728668974,422952,0,422952,422952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2364334487,2364334487,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1403,0,32,0,0,0,0,0,0,0,0,adware
443,52411,6,11031,2,0,0,0,0,0,0,0,0,0,0,0,0,1813072251,11031,0,11031,11031,11031,11031,0,11031,11031,0,0,0,0,0,0,0,0,0,64,0,1813072251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,52481,6,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,9945300845,2011,0,2011,2011,2011,2011,0,2011,2011,0,0,0,0,0,0,0,0,0,40,0,9945300845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,52541,6,2110,2,0,0,0,0,0,0,0,0,0,0,0,0,9478672986,2110,0,2110,2110,2110,2110,0,2110,2110,0,0,0,0,0,0,0,0,0,64,0,9478672986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,52749,6,400729,1,1,0,0,0,0,0,0,0,0,0,0,0,4990904077,400729,0,400729,400729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2495452039,2495452039,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
8001,52771,6,422707,1,1,0,0,0,0,0,0,0,0,0,0,0,47314097,422707,0,422707,422707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,236570485,236570485,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,52787,6,10686,2,0,0,0,0,0,0,0,0,0,0,0,0,1871607711,10686,0,10686,10686,10686,10686,0,10686,10686,0,0,0,0,0,0,0,0,0,64,0,1871607711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,52788,6,14022,2,0,0,0,0,0,0,0,0,0,0,0,0,1426330053,14022,0,14022,14022,14022,14022,0,14022,14022,0,0,0,0,0,0,0,0,0,64,0,1426330053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,52994,6,9591,2,0,0,0,0,0,0,0,0,0,0,0,0,2085288291,9591,0,9591,9591,9591,9591,0,9591,9591,0,0,0,0,0,0,0,0,0,64,0,2085288291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,53106,6,7991,2,0,0,0,0,0,0,0,0,0,0,0,0,2502815668,7991,0,7991,7991,7991,7991,0,7991,7991,0,0,0,0,0,0,0,0,0,64,0,2502815668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,53207,6,10162,2,0,0,0,0,0,0,0,0,0,0,0,0,1968116512,10162,0,10162,10162,10162,10162,0,10162,10162,0,0,0,0,0,0,0,0,0,64,0,1968116512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,53390,6,4929,1,1,0,0,0,0,0,0,0,0,0,0,0,4057618178,4929,0,4929,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2028809089,2028809089,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,53635,6,9977,2,0,0,0,0,0,0,0,0,0,0,0,0,2004610604,9977,0,9977,9977,9977,9977,0,9977,9977,0,0,0,0,0,0,0,0,0,64,0,2004610604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,53948,6,10062,2,0,0,0,0,0,0,0,0,0,0,0,0,1987676406,10062,0,10062,10062,10062,10062,0,10062,10062,0,0,0,0,0,0,0,0,0,64,0,1987676406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,54067,6,19875,2,0,0,0,0,0,0,0,0,0,0,0,0,1006289308,19875,0,19875,19875,19875,19875,0,19875,19875,0,0,0,0,0,0,0,0,0,64,0,1006289308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,54127,6,11816,2,0,0,0,0,0,0,0,0,0,0,0,0,1692620176,11816,0,11816,11816,11816,11816,0,11816,11816,0,0,0,0,0,0,0,0,0,64,0,1692620176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,54146,6,312321,1,1,0,0,0,0,0,0,0,0,0,0,0,6403668021,312321,0,312321,312321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3201834011,3201834011,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,54147,6,18557,2,0,0,0,0,0,0,0,0,0,0,0,0,1077760414,18557,0,18557,18557,18557,18557,0,18557,18557,0,0,0,0,0,0,0,0,0,64,0,1077760414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,54351,6,11418,1,1,0,0,0,0,0,0,0,0,0,0,0,1751620249,11418,0,11418,11418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8758101244,8758101244,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
8001,54442,6,921429,1,1,0,0,0,0,0,0,0,0,0,0,0,2170541626,921429,0,921429,921429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1085270813,1085270813,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
8001,54582,6,292870,1,1,0,0,0,0,0,0,0,0,0,0,0,6828968484,292870,0,292870,292870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3414484242,3414484242,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,54747,6,11761,2,0,0,0,0,0,0,0,0,0,0,0,0,1700535669,11761,0,11761,11761,11761,11761,0,11761,11761,0,0,0,0,0,0,0,0,0,64,0,1700535669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,54756,6,7430,1,1,0,0,0,0,0,0,0,0,0,0,0,269179004,7430,0,7430,7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,134589502,134589502,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,54797,6,175225,1,2,0,0,0,0,0,0,0,0,0,0,0,1712084463,87612.5,1042791583,161349,13876,0,0,0,0,0,13876,13876,0,13876,13876,0,0,0,0,32,76,5706948209,1141389642,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,341,1547,0,32,0,0,0,0,0,0,0,0,GeneralMalware
443,54871,6,2624,2,0,0,0,0,0,0,0,0,0,0,0,0,762195122,2624,0,2624,2624,2624,2624,0,2624,2624,0,0,0,0,0,0,0,0,0,64,0,762195122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,54937,6,4655,2,0,0,0,0,0,0,0,0,0,0,0,0,4296455424,4655,0,4655,4655,4655,4655,0,4655,4655,0,0,0,0,0,0,0,0,0,64,0,4296455424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,54941,6,10348,2,0,0,0,0,0,0,0,0,0,0,0,0,1932740626,10348,0,10348,10348,10348,10348,0,10348,10348,0,0,0,0,0,0,0,0,0,64,0,1932740626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,54986,6,3769,2,0,0,0,0,0,0,0,0,0,0,0,0,5306447334,3769,0,3769,3769,3769,3769,0,3769,3769,0,0,0,0,0,0,0,0,0,40,0,5306447334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,55186,6,2497,2,0,0,0,0,0,0,0,0,0,0,0,0,8009611534,2497,0,2497,2497,2497,2497,0,2497,2497,0,0,0,0,0,0,0,0,0,64,0,8009611534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
80,55307,6,2483,1,1,0,0,0,0,0,0,0,0,0,0,0,8054772453,2483,0,2483,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4027386226,4027386226,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,55676,6,4329,2,0,0,0,0,0,0,0,0,0,0,0,0,462000462,4329,0,4329,4329,4329,4329,0,4329,4329,0,0,0,0,0,0,0,0,0,40,0,462000462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,55836,6,10579,2,0,0,0,0,0,0,0,0,0,0,0,0,1890537858,10579,0,10579,10579,10579,10579,0,10579,10579,0,0,0,0,0,0,0,0,0,64,0,1890537858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,55958,6,403041,1,1,0,0,0,0,0,0,0,0,0,0,0,496227431,403041,0,403041,403041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2481137155,2481137155,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
80,56078,6,70700,1,1,0,0,0,0,0,0,0,0,0,0,0,2828854314,70700,0,70700,70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1414427157,1414427157,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
80,56125,6,13927,1,1,0,0,0,0,0,0,0,0,0,0,0,1436059453,13927,0,13927,13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7180297264,7180297264,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
443,56198,6,10659,2,0,0,0,0,0,0,0,0,0,0,0,0,1876348626,10659,0,10659,10659,10659,10659,0,10659,10659,0,0,0,0,0,0,0,0,0,64,0,1876348626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,56330,6,473289,1,1,0,0,0,0,0,0,0,0,0,0,0,4225747905,473289,0,473289,473289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2112873952,2112873952,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,56428,6,538,2,0,0,0,0,0,0,0,0,0,0,0,0,3717472119,538,0,538,538,538,538,0,538,538,0,0,0,0,0,0,0,0,0,64,0,3717472119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,243,-1,0,32,0,0,0,0,0,0,0,0,GeneralMalware
443,56436,6,443,2,0,0,0,0,0,0,0,0,0,0,0,0,4514672686,443,0,443,443,443,443,0,443,443,0,0,0,0,0,0,0,0,0,64,0,4514672686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,243,-1,0,32,0,0,0,0,0,0,0,0,GeneralMalware
443,56529,6,10472,2,0,0,0,0,0,0,0,0,0,0,0,0,1909854851,10472,0,10472,10472,10472,10472,0,10472,10472,0,0,0,0,0,0,0,0,0,64,0,1909854851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,425,-1,0,32,0,0,0,0,0,0,0,0,benign
443,56533,6,1914,2,0,0,0,0,0,0,0,0,0,0,0,0,1044932079,1914,0,1914,1914,1914,1914,0,1914,1914,0,0,0,0,0,0,0,0,0,64,0,1044932079,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,56756,6,10588,2,0,0,0,0,0,0,0,0,0,0,0,0,1888930865,10588,0,10588,10588,10588,10588,0,10588,10588,0,0,0,0,0,0,0,0,0,64,0,1888930865,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,56933,6,400953,1,1,0,0,0,0,0,0,0,0,0,0,0,4988115814,400953,0,400953,400953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2494057907,2494057907,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
80,57041,6,2713,1,1,0,0,0,0,0,0,0,0,0,0,0,7371913011,2713,0,2713,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3685956506,3685956506,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
8001,57086,6,467115,1,1,0,0,0,0,0,0,0,0,0,0,0,4281600891,467115,0,467115,467115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2140800445,2140800445,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,57212,6,12562,2,0,0,0,0,0,0,0,0,0,0,0,0,1592103168,12562,0,12562,12562,12562,12562,0,12562,12562,0,0,0,0,0,0,0,0,0,64,0,1592103168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,57268,6,11182,2,0,0,0,0,0,0,0,0,0,0,0,0,1788588803,11182,0,11182,11182,11182,11182,0,11182,11182,0,0,0,0,0,0,0,0,0,64,0,1788588803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
443,57739,6,11779,2,0,0,0,0,0,0,0,0,0,0,0,0,1697937007,11779,0,11779,11779,11779,11779,0,11779,11779,0,0,0,0,0,0,0,0,0,64,0,1697937007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,57777,6,445741,1,1,0,0,0,0,0,0,0,0,0,0,0,448691056,445741,0,445741,445741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,224345528,224345528,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
80,57977,6,6858,1,1,0,0,0,0,0,0,0,0,0,0,0,2916302129,6858,0,6858,6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1458151064,1458151064,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,1386,0,20,0,0,0,0,0,0,0,0,GeneralMalware
8001,58077,6,508459,1,1,0,0,0,0,0,0,0,0,0,0,0,3933453828,508459,0,508459,508459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1966726914,1966726914,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,58261,6,11668,2,0,0,0,0,0,0,0,0,0,0,0,0,1714089818,11668,0,11668,11668,11668,11668,0,11668,11668,0,0,0,0,0,0,0,0,0,64,0,1714089818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,58327,6,415110,1,1,0,0,0,0,0,0,0,0,0,0,0,4818000048,415110,0,415110,415110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2409000024,2409000024,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
80,58355,6,80165,2,0,0,0,0,0,0,0,0,0,0,0,0,2494854363,80165,0,80165,80165,80165,80165,0,80165,80165,0,0,0,0,0,0,0,0,0,64,0,2494854363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,236,-1,0,32,0,0,0,0,0,0,0,0,benign
443,58740,6,12572,2,0,0,0,0,0,0,0,0,0,0,0,0,159083678,12572,0,12572,12572,12572,12572,0,12572,12572,0,0,0,0,0,0,0,0,0,64,0,159083678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
8001,58759,6,278466,1,1,0,0,0,0,0,0,0,0,0,0,0,7182205368,278466,0,278466,278466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3591102684,3591102684,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61,1386,0,32,0,0,0,0,0,0,0,0,adware
443,58892,6,10215,2,0,0,0,0,0,0,0,0,0,0,0,0,1957905042,10215,0,10215,10215,10215,10215,0,10215,10215,0,0,0,0,0,0,0,0,0,64,0,1957905042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,404,-1,0,32,0,0,0,0,0,0,0,0,benign
